"dataset","source_id","trait","ancestry","genome_build","tier","p_threshold","candidate_snps","strong_snps","mapped_snps","post_clump_snps","min_f","mean_f","exclusion_reason"
"microbiome_2026","GCST90671761","Gut microbiome order presence (Mycobacteriales)","EUR","GRCh37","exploratory",1e-05,208,208,207,18,19.7082185491276,21.7289603554985,""
"microbiome_2026","GCST90671762","Gut microbiome order abundance (RF32)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671762","Gut microbiome order abundance (RF32)","EUR","GRCh37","exploratory",1e-05,45,45,44,18,19.5823671647343,21.1281089467953,""
"microbiome_2026","GCST90671763","Gut microbiome order abundance (Clostridiales)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671763","Gut microbiome order abundance (Clostridiales)","EUR","GRCh37","exploratory",1e-05,158,158,157,21,19.5279818594104,21.7694956009622,""
"microbiome_2026","GCST90671764","Gut microbiome order presence (Propionibacteriales)","EUR","GRCh37","primary",5e-08,26,26,26,1,32.1508895044629,32.1508895044629,""
"microbiome_2026","GCST90671764","Gut microbiome order presence (Propionibacteriales)","EUR","GRCh37","exploratory",1e-05,231,231,231,18,19.6894181729423,22.4800663187811,""
"microbiome_2026","GCST90671765","Gut microbiome order abundance (Saccharimonadales)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671765","Gut microbiome order abundance (Saccharimonadales)","EUR","GRCh37","exploratory",1e-05,46,46,45,17,19.9511111111111,21.9557222778102,""
"microbiome_2026","GCST90671766","Gut microbiome order abundance (Desulfovibrionales)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671766","Gut microbiome order abundance (Desulfovibrionales)","EUR","GRCh37","exploratory",1e-05,79,79,78,19,19.8126780226572,21.5923539835294,""
"microbiome_2026","GCST90671767","Gut microbiome order presence (Flavobacteriales)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671767","Gut microbiome order presence (Flavobacteriales)","EUR","GRCh37","exploratory",1e-05,76,76,76,13,19.9354416743613,21.9561509959503,""
"microbiome_2026","GCST90671768","Gut microbiome order abundance (Peptostreptococcales)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671768","Gut microbiome order abundance (Peptostreptococcales)","EUR","GRCh37","exploratory",1e-05,104,104,103,22,19.6274558524408,21.5490194491813,""
"microbiome_2026","GCST90671769","Gut microbiome order presence (Opitutales)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671769","Gut microbiome order presence (Opitutales)","EUR","GRCh37","exploratory",1e-05,82,82,82,19,19.7224258323367,21.7363114179698,""
"microbiome_2026","GCST90671770","Gut microbiome order abundance (Gastranaerophilales)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671770","Gut microbiome order abundance (Gastranaerophilales)","EUR","GRCh37","exploratory",1e-05,319,319,314,21,19.5399185663721,21.4750415394991,""
"microbiome_2026","GCST90671771","Gut microbiome order presence (Victivallales)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671771","Gut microbiome order presence (Victivallales)","EUR","GRCh37","exploratory",1e-05,99,99,99,23,19.7201783264746,21.1554702903387,""
"microbiome_2026","GCST90671772","Gut microbiome order presence (Tissierellales)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671772","Gut microbiome order presence (Tissierellales)","EUR","GRCh37","exploratory",1e-05,131,131,131,11,19.5446699173119,21.7869566148162,""
"microbiome_2026","GCST90671773","Gut microbiome order presence (Peptococcales)","EUR","GRCh37","primary",5e-08,1,1,1,1,31.5736961451247,31.5736961451247,""
"microbiome_2026","GCST90671773","Gut microbiome order presence (Peptococcales)","EUR","GRCh37","exploratory",1e-05,126,126,125,15,19.552978515625,22.2487839846638,""
"microbiome_2026","GCST90671774","Gut microbiome order presence (Synergistales)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671774","Gut microbiome order presence (Synergistales)","EUR","GRCh37","exploratory",1e-05,38,38,38,8,19.577594295365,20.7867986208291,""
"microbiome_2026","GCST90671775","Gut microbiome order abundance (Monoglobales)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671775","Gut microbiome order abundance (Monoglobales)","EUR","GRCh37","exploratory",1e-05,43,43,42,16,19.4986744097967,21.6769055776158,""
"microbiome_2026","GCST90671776","Gut microbiome order presence (Eubacteriales)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671776","Gut microbiome order presence (Eubacteriales)","EUR","GRCh37","exploratory",1e-05,81,81,81,13,19.7043751054141,21.7444835635453,""
"microbiome_2026","GCST90671777","Gut microbiome order presence (UMGS1883)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671777","Gut microbiome order presence (UMGS1883)","EUR","GRCh37","exploratory",1e-05,67,67,67,22,19.6163267429761,21.5193229251093,""
"microbiome_2026","GCST90671778","Gut microbiome order presence (UBA1212)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671778","Gut microbiome order presence (UBA1212)","EUR","GRCh37","exploratory",1e-05,47,47,46,11,19.80114743951,22.5659190115765,""
"microbiome_2026","GCST90671779","Gut microbiome order presence (UMGS1810)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671779","Gut microbiome order presence (UMGS1810)","EUR","GRCh37","exploratory",1e-05,17,17,17,10,19.5801572438084,22.2055216411248,""
"microbiome_2026","GCST90671780","Gut microbiome order presence (UMGS1840)","EUR","GRCh37","primary",5e-08,1,1,1,1,31.2662481839862,31.2662481839862,""
"microbiome_2026","GCST90671780","Gut microbiome order presence (UMGS1840)","EUR","GRCh37","exploratory",1e-05,57,57,56,10,19.6573140205905,22.5198229425557,""
"microbiome_2026","GCST90671781","Gut microbiome order abundance (Haloplasmatales)","EUR","GRCh37","primary",5e-08,113,113,111,5,30.1714795918367,34.8891813701154,""
"microbiome_2026","GCST90671781","Gut microbiome order abundance (Haloplasmatales)","EUR","GRCh37","exploratory",1e-05,692,692,688,21,19.6227033672563,25.0434261422115,""
"microbiome_2026","GCST90671782","Gut microbiome order presence (HGM11514)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671782","Gut microbiome order presence (HGM11514)","EUR","GRCh37","exploratory",1e-05,60,60,60,18,19.6075761495622,21.471171851749,""
"microbiome_2026","GCST90671783","Gut microbiome order presence (HGM11327)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671783","Gut microbiome order presence (HGM11327)","EUR","GRCh37","exploratory",1e-05,72,72,72,10,19.6189937777778,21.1590697648931,""
"microbiome_2026","GCST90671784","Gut microbiome order presence (DTUO25)","EUR","GRCh37","primary",5e-08,27,27,27,2,35.4278236758714,38.7476451648175,""
"microbiome_2026","GCST90671784","Gut microbiome order presence (DTUO25)","EUR","GRCh37","exploratory",1e-05,188,188,187,24,19.552978515625,23.3447100502277,""
"microbiome_2026","GCST90671785","Gut microbiome order presence (RGIG6154)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671785","Gut microbiome order presence (RGIG6154)","EUR","GRCh37","exploratory",1e-05,181,181,181,14,19.6613184303828,22.2070395347079,""
"microbiome_2026","GCST90671786","Gut microbiome order presence (Saccharomycetales)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671786","Gut microbiome order presence (Saccharomycetales)","EUR","GRCh37","exploratory",1e-05,68,68,67,7,20.1753181532213,21.7231040036966,""
"microbiome_2026","GCST90671787","Gut microbiome order presence (Opalinata)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671787","Gut microbiome order presence (Opalinata)","EUR","GRCh37","exploratory",1e-05,75,75,73,14,19.825243752997,21.0459275531439,""
"microbiome_2026","GCST90671788","Gut microbiome class abundance (Clostridia)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671788","Gut microbiome class abundance (Clostridia)","EUR","GRCh37","exploratory",1e-05,52,52,50,16,19.6702406619661,21.5368585184705,""
"microbiome_2026","GCST90671789","Gut microbiome class abundance (Actinomycetia)","EUR","GRCh37","primary",5e-08,330,330,328,1,107.827456,107.827456,""
"microbiome_2026","GCST90671789","Gut microbiome class abundance (Actinomycetia)","EUR","GRCh37","exploratory",1e-05,797,797,791,25,19.5150344161333,25.2635216002439,""
"microbiome_2026","GCST90671790","Gut microbiome class abundance (Bacteroidia)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671790","Gut microbiome class abundance (Bacteroidia)","EUR","GRCh37","exploratory",1e-05,56,56,55,18,19.7486577248688,21.9942939798957,""
"microbiome_2026","GCST90671791","Gut microbiome class abundance (Negativicutes)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671791","Gut microbiome class abundance (Negativicutes)","EUR","GRCh37","exploratory",1e-05,117,117,114,16,19.7790858725762,22.0198542813617,""
"microbiome_2026","GCST90671792","Gut microbiome class abundance (Bacilli)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671792","Gut microbiome class abundance (Bacilli)","EUR","GRCh37","exploratory",1e-05,125,125,125,15,19.5401166932698,20.9299491533244,""
"microbiome_2026","GCST90671793","Gut microbiome class abundance (Gammaproteobacteria)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671793","Gut microbiome class abundance (Gammaproteobacteria)","EUR","GRCh37","exploratory",1e-05,63,63,63,21,19.566674782891,22.2725438642745,""
"microbiome_2026","GCST90671794","Gut microbiome class presence (Methanobacteria)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671794","Gut microbiome class presence (Methanobacteria)","EUR","GRCh37","exploratory",1e-05,342,342,341,21,19.4839477539063,21.6908350870428,""
"microbiome_2026","GCST90671795","Gut microbiome class abundance (Verrucomicrobiae)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671795","Gut microbiome class abundance (Verrucomicrobiae)","EUR","GRCh37","exploratory",1e-05,91,91,89,16,19.6240719713512,21.1249154185697,""
"microbiome_2026","GCST90671796","Gut microbiome class presence (Campylobacteria)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671796","Gut microbiome class presence (Campylobacteria)","EUR","GRCh37","exploratory",1e-05,82,82,82,16,19.495073491155,22.510322219991,""
"microbiome_2026","GCST90671797","Gut microbiome class abundance (Coriobacteriia)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671797","Gut microbiome class abundance (Coriobacteriia)","EUR","GRCh37","exploratory",1e-05,55,55,55,11,19.5110115686334,21.2773055189165,""
"microbiome_2026","GCST90671798","Gut microbiome class abundance (Alphaproteobacteria)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671798","Gut microbiome class abundance (Alphaproteobacteria)","EUR","GRCh37","exploratory",1e-05,50,50,49,18,19.5601020299713,21.1613935846596,""
"microbiome_2026","GCST90671799","Gut microbiome class abundance (Saccharimonadia)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671799","Gut microbiome class abundance (Saccharimonadia)","EUR","GRCh37","exploratory",1e-05,46,46,45,17,19.9511111111111,21.9557222778102,""
"microbiome_2026","GCST90671800","Gut microbiome class abundance (Desulfovibrionia)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671800","Gut microbiome class abundance (Desulfovibrionia)","EUR","GRCh37","exploratory",1e-05,79,79,78,19,19.8126780226572,21.5923539835294,""
"microbiome_2026","GCST90671801","Gut microbiome class abundance (Vampirovibrionia)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671801","Gut microbiome class abundance (Vampirovibrionia)","EUR","GRCh37","exploratory",1e-05,319,319,314,21,19.5399185663721,21.4750415394991,""
"microbiome_2026","GCST90671802","Gut microbiome class presence (Lentisphaeria)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671802","Gut microbiome class presence (Lentisphaeria)","EUR","GRCh37","exploratory",1e-05,105,105,105,24,19.5380601291631,21.0685383737135,""
"microbiome_2026","GCST90671803","Gut microbiome class presence (Peptococcia)","EUR","GRCh37","primary",5e-08,1,1,1,1,31.5736961451247,31.5736961451247,""
"microbiome_2026","GCST90671803","Gut microbiome class presence (Peptococcia)","EUR","GRCh37","exploratory",1e-05,126,126,125,15,19.552978515625,22.2487839846638,""
"microbiome_2026","GCST90671804","Gut microbiome class presence (Synergistia)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671804","Gut microbiome class presence (Synergistia)","EUR","GRCh37","exploratory",1e-05,38,38,38,8,19.577594295365,20.7867986208291,""
"microbiome_2026","GCST90671805","Gut microbiome class presence (Dehalobacteriia)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671805","Gut microbiome class presence (Dehalobacteriia)","EUR","GRCh37","exploratory",1e-05,64,64,63,15,19.7594588969823,21.4137279014912,""
"microbiome_2026","GCST90671806","Gut microbiome class presence (Saccharomycetes)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671806","Gut microbiome class presence (Saccharomycetes)","EUR","GRCh37","exploratory",1e-05,68,68,67,7,20.1753181532213,21.7231040036966,""
"microbiome_2026","GCST90671807","Gut microbiome class presence (Bigyra)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671807","Gut microbiome class presence (Bigyra)","EUR","GRCh37","exploratory",1e-05,75,75,73,14,19.825243752997,21.0459275531439,""
"microbiome_2026","GCST90671808","Gut microbiome phylum abundance (Actinomycetota)","EUR","GRCh37","primary",5e-08,151,151,149,1,83.9776941682344,83.9776941682344,""
"microbiome_2026","GCST90671808","Gut microbiome phylum abundance (Actinomycetota)","EUR","GRCh37","exploratory",1e-05,681,681,673,18,19.5188464389911,24.5840731744935,""
"microbiome_2026","GCST90671809","Gut microbiome phylum abundance (Bacteroidota)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671809","Gut microbiome phylum abundance (Bacteroidota)","EUR","GRCh37","exploratory",1e-05,56,56,55,18,19.7486577248688,21.9942939798957,""
"microbiome_2026","GCST90671810","Gut microbiome phylum abundance (Bacillota)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671810","Gut microbiome phylum abundance (Bacillota)","EUR","GRCh37","exploratory",1e-05,125,125,125,15,19.5401166932698,20.9299491533244,""
"microbiome_2026","GCST90671811","Gut microbiome phylum abundance (Pseudomonadota)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671811","Gut microbiome phylum abundance (Pseudomonadota)","EUR","GRCh37","exploratory",1e-05,46,46,45,11,19.7871581450654,22.1919747281043,""
"microbiome_2026","GCST90671812","Gut microbiome phylum presence (Methanobacteriota)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671812","Gut microbiome phylum presence (Methanobacteriota)","EUR","GRCh37","exploratory",1e-05,342,342,341,21,19.4839477539063,21.6908350870428,""
"microbiome_2026","GCST90671813","Gut microbiome phylum abundance (Verrucomicrobiota)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671813","Gut microbiome phylum abundance (Verrucomicrobiota)","EUR","GRCh37","exploratory",1e-05,91,91,90,17,19.5823671647343,21.3988899578191,""
"microbiome_2026","GCST90671814","Gut microbiome phylum presence (Campylobacterota)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671814","Gut microbiome phylum presence (Campylobacterota)","EUR","GRCh37","exploratory",1e-05,82,82,82,16,19.495073491155,22.510322219991,""
"microbiome_2026","GCST90671815","Gut microbiome phylum abundance (Patescibacteria)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026","GCST90671815","Gut microbiome phylum abundance (Patescibacteria)","EUR","GRCh37","exploratory",1e-05,46,46,45,17,19.9511111111111,21.956887041733,""
